seq_label,lstm_ae_pred,lstm_ae_score
0,0,0.23886474025045545
0,0,0.302131503252516
0,0,0.26829369697776473
0,0,0.33138505573689475
0,0,0.3207703303538409
0,0,0.3225029082407161
0,0,0.3586943657076729
0,0,0.3315076782359854
0,0,0.321848698927074
0,0,0.18654535004628764
0,0,0.2920606036950528
0,0,0.41633262402314397
0,0,0.4625687664245035
0,0,0.37308597723283937
0,0,0.444780689840479
0,0,0.46041671468643397
0,0,0.3304967127227015
0,0,0.35756613998371295
0,0,0.3673157953587681
0,0,0.3818214982341612
0,0,0.39966784286172174
0,0,0.3520811978780654
0,0,0.3846469956789464
0,0,0.2665666312084621
0,0,0.36884872160959353
0,0,0.36343896878330273
0,0,0.37575239521388965
0,0,0.3642095743631445
0,0,0.33921153417207844
0,0,0.34592916740991786
0,0,0.2872129046154439
0,0,0.3710879119052054
0,0,0.3514665073193389
0,0,0.3959079050543906
0,0,0.38287782687205135
0,0,0.3398063196985722
0,0,0.2782267589225637
0,0,0.3111065446743475
0,0,0.2865283890323125
0,0,0.276265329233935
0,0,0.36717421888514823
0,0,0.44144920242651714
0,0,0.44772927508400145
0,0,0.381087779457979
0,0,0.364139319037556
0,0,0.27706540231281757
0,0,0.22909653545542388
0,0,0.15825526752274796
0,0,0.14476393342099567
0,0,0.2032475831343793
0,0,0.138578916218721
0,0,0.2800958834349744
0,0,0.2957156413919259
0,0,0.32735994541449953
0,0,0.3221670805464435
0,0,0.30165000492368543
0,0,0.3572602099052514
