if_score,lstm_score,fusion_score,severity,anomaly
0.11636925894009958,0.2773148396725429,0.22098388641618774,WEAK,False
0.0998370863918448,0.16913860733499803,0.1448830750048944,WEAK,False
0.10994596446822158,0.22656568095162213,0.18574878018243193,WEAK,False
0.1051033594535794,0.27791756337243384,0.21743259200083478,WEAK,False
0.12203843270959885,0.27344291500594237,0.22045134620222212,WEAK,False
0.13182454824080336,0.24228147426964902,0.20362155015955305,WEAK,False
0.1675554820423159,0.2429978899790917,0.2165930472012202,WEAK,False
0.192477434354895,0.24161155691622344,0.22441461401975848,WEAK,False
0.21661091127598858,0.21766270627100118,0.21729457802274676,WEAK,False
0.23797716317762546,0.22072450942117533,0.2319387343628679,WEAK,False
0.2567580166013765,0.23618294616276872,0.24955674194786376,WEAK,False
0.2658794337262695,0.21934674062339152,0.24959299114026218,WEAK,False
0.27323178192652303,0.20721454877152545,0.2501257503222739,WEAK,False
0.27946215088077025,0.24481579407740653,0.26733592599959294,WEAK,False
0.2850467243260339,0.24223783677011465,0.27006361368146214,WEAK,False
0.11475662585950908,0.31826301224403264,0.2470357770094494,WEAK,False
0.2871739653645226,0.37248273430627116,0.3426246651766592,WEAK,False
0.29647978066454966,0.5993964242256784,0.49337559897928335,MODERATE,False
0.3016109295564527,0.6880923065664772,0.5528238246129686,MODERATE,False
0.3054176697807754,0.7915958894986759,0.6214335125974108,STRONG,False
0.3076139410302701,0.896305176137874,0.6902632438502126,STRONG,True
0.3080540875643855,1.0070923202364017,0.762428938801196,STRONG,True
0.14261033431057807,1.124147201884051,0.7806092982333356,STRONG,True
0.11587924190655746,1.0778864653393645,0.741183937137882,STRONG,True
0.11028737320179793,1.0088029564241092,0.6943225022963003,STRONG,True
0.11344674338109167,0.8682054166340403,0.6040398809955083,STRONG,True
0.12269537649843132,0.7725831335133707,0.545122418558142,MODERATE,True
0.13696626326433947,0.6584706667000192,0.4759441254975313,MODERATE,True
0.10827465660876201,0.5507851613262101,0.39590648467510325,MODERATE,True
0.15972970864561525,0.4595568850839618,0.3546173733305405,WEAK,False
0.17452500392762865,0.4365348425992523,0.34483139906418403,WEAK,False
0.19974527133893522,0.32072609768615506,0.27838280846462815,WEAK,False
0.15422605199028072,0.15741108263249842,0.15629632190772222,WEAK,False
0.11580478610807726,0.16652890465129752,0.14877546316117043,WEAK,False
0.1944517741683675,0.2016384373988226,0.1991231052681633,WEAK,False
0.11124472978084482,0.31064867515462313,0.24085729427380073,WEAK,False
0.10939612340133442,0.35731601156663806,0.2705440507087818,WEAK,False
0.2008498608379547,0.33376348967547836,0.28724371958234507,WEAK,False
0.12449537627897383,0.3770540392874663,0.28865850723449393,WEAK,False
0.12078813414545919,0.42893838509397164,0.32108579726199227,WEAK,False
0.13116599579354893,0.4969592384043793,0.3689316034905887,MODERATE,False
0.14261033431057807,0.4610174172320481,0.3495749382095336,WEAK,False
0.11587924190655746,0.44320529697174194,0.32864117769892737,WEAK,False
0.11028737320179793,0.49499111279960956,0.3603448039403755,WEAK,False
0.1050610668499618,0.499769588761384,0.36162160609238625,WEAK,False
0.11344674338109167,0.3503566739590746,0.2674381982567806,WEAK,False
0.12269537649843132,0.3990985298000516,0.3023574261444845,WEAK,False
0.13696626326433947,0.3677140126653534,0.2869523003749985,WEAK,False
0.1497943633183133,0.21564060898053913,0.1925944229987601,WEAK,False
0.11644493678957529,0.12549456501851156,0.12232719513838386,WEAK,False
0.10994596446822158,0.14997488192487088,0.13596476081504363,WEAK,False
0.1139773812949314,0.14155516385608807,0.13190293995968325,WEAK,False
0.12203843270959885,0.13372108167673666,0.12963215453823843,WEAK,False
0.13182454824080336,0.1239425470612737,0.12906584782796798,WEAK,False
0.1497943633183133,0.11391081637071938,0.13723512188665543,WEAK,False
