agent_ip,src_ip,dest_ip,src_port,dest_port,proto,bytes_to_server,bytes_to_client,pkts_to_server,pkts_to_client,rule_level,total_bytes,total_packets,avg_packet_size,byte_asymmetry,packet_asymmetry,proto_num,src_ip_num,dest_ip_num,port_diff,log_bytes,log_packets,label,lof_pred,lof_score
10.21.232.55,10.21.232.55,10.24.0.193,52762.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-52709.0,4.890349128221754,0.6931471805599453,0,0,1.0542536045734585
10.21.232.55,10.24.0.193,10.21.232.55,53.0,44042.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,43989.0,5.796057750765372,1.0986122886681096,0,0,0.9706825636753138
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2752,0,32,0,3,2752,32,83.39393939393939,0.9996367598982928,0.9696969696969696,2.0,11,33,0.0,7.920446505142607,3.49650756146648,0,0,1.0020578149893127
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3612,0,42,0,3,3612,42,84.0,0.9997232216994189,0.9767441860465116,2.0,11,33,0.0,8.19229373114764,3.7612001156935615,0,0,0.9246196290110081
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4472,0,52,0,3,4472,52,84.37735849056604,0.9997764363961548,0.981132075471698,2.0,11,33,0.0,8.405814603432848,3.970291913552122,0,0,1.041862226117848
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,258,0,3,0,3,258,3,64.5,0.996138996138996,0.75,2.0,11,33,0.0,5.556828061699537,1.3862943611198906,0,0,1.065045831014865
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1118,0,13,0,3,1118,13,79.85714285714286,0.9991063449508488,0.9285714285714286,2.0,11,33,0.0,7.020190708311925,2.639057329615259,0,0,1.0172520747426053
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1978,0,23,0,3,1978,23,82.41666666666667,0.9994946942900454,0.9583333333333334,2.0,11,33,0.0,7.590346945602565,3.1780538303479458,0,0,1.0016570684994748
10.21.232.55,10.21.232.55,10.24.0.193,57759.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-57706.0,4.890349128221754,0.6931471805599453,0,0,1.0287586214395301
10.21.232.55,10.24.0.193,10.21.232.55,53.0,57759.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,57706.0,5.796057750765372,1.0986122886681096,0,0,1.0391409508837812
10.21.232.55,10.21.232.55,10.24.0.193,59221.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-59168.0,4.890349128221754,0.6931471805599453,0,0,0.9442385175078849
10.21.232.55,10.24.0.193,10.21.232.55,53.0,59221.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,59168.0,5.796057750765372,1.0986122886681096,0,0,0.9592836205721749
10.21.232.55,10.21.232.55,10.24.0.193,45605.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-45552.0,4.890349128221754,0.6931471805599453,0,0,1.033740071906621
10.21.232.55,10.24.0.193,10.21.232.55,53.0,45605.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,45552.0,5.796057750765372,1.0986122886681096,0,0,1.0407480816328336
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2838,0,33,0,3,2838,33,83.47058823529412,0.9996477632969356,0.9705882352941176,2.0,11,33,0.0,7.951207156472972,3.5263605246161616,0,0,1.003114078226789
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3698,0,43,0,3,3698,43,84.04545454545455,0.9997296566639632,0.9772727272727272,2.0,11,33,0.0,8.215817791832453,3.784189633918261,0,0,1.0904933772710472
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4558,0,53,0,3,4558,53,84.4074074074074,0.9997806536521168,0.9814814814814816,2.0,11,33,0.0,8.424858580213442,3.9889840465642745,0,0,0.9900326149965004
10.21.232.55,10.21.232.55,10.24.0.193,43639.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-43586.0,4.890349128221754,0.6931471805599453,0,0,0.9898176287607396
10.21.232.55,10.24.0.193,10.21.232.55,53.0,43639.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,43586.0,5.796057750765372,1.0986122886681096,0,0,0.978617530563883
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,5418,0,63,0,3,5418,63,84.65625,0.999815464107769,0.984375,2.0,11,33,0.0,8.597666575566114,4.158883083359672,0,0,1.2849238162434744
10.21.232.55,10.21.226.161,10.21.232.60,54859.0,137.0,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2.0,2,23,-54722.0,4.532599493153256,0.6931471805599453,0,0,2.544091095121263
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,946,0,11,0,3,946,11,78.83333333333333,0.9989440337909188,0.9166666666666666,2.0,11,33,0.0,6.853299093186078,2.4849066497880004,0,0,1.0909007288076507
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1806,0,21,0,3,1806,21,82.0909090909091,0.9994465965688988,0.9545454545454546,2.0,11,33,0.0,7.499423290592229,3.091042453358316,0,0,1.005461487656889
10.21.232.55,10.21.232.55,10.24.0.193,41803.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-41750.0,4.890349128221754,0.6931471805599453,0,0,1.0304102560096369
10.21.232.55,10.24.0.193,10.21.232.55,53.0,37203.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,37150.0,5.796057750765372,1.0986122886681096,0,0,1.0304760885734072
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2666,0,31,0,3,2666,31,83.3125,0.9996250468691412,0.96875,2.0,11,33,0.0,7.888709524182015,3.4657359027997265,0,0,1.0347230568608816
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3526,0,41,0,3,3526,41,83.95238095238095,0.999716472923164,0.9761904761904762,2.0,11,33,0.0,8.168202930236053,3.737669618283368,0,0,1.020474756106473
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4386,0,51,0,3,4386,51,84.34615384615384,0.9997720537953044,0.9807692307692308,2.0,11,33,0.0,8.386400901166214,3.951243718581428,0,0,0.9555731863245809
10.21.232.55,10.21.236.69,10.21.239.255,61003.0,59870.0,UDP,190,0,1,0,3,190,1,95.0,0.9947643979057592,0.5,2.0,23,33,-1133.0,5.25227342804663,0.6931471805599453,0,0,0.9756514692591111
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,5246,0,61,0,3,5246,61,84.61290322580645,0.9998094149037544,0.9838709677419356,2.0,11,33,0.0,8.565411763686711,4.127134385045092,0,0,1.1379145645974151
10.21.232.55,10.21.226.109,10.21.239.255,52372.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,1,33,-30150.0,4.262679877041316,0.6931471805599453,0,0,1.0475098213737388
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,860,0,10,0,3,860,10,78.18181818181819,0.9988385598141696,0.9090909090909092,2.0,11,33,0.0,6.7580945044277305,2.3978952727983707,0,0,1.043197276348653
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1720,0,20,0,3,1720,20,81.9047619047619,0.999418942475305,0.9523809523809524,2.0,11,33,0.0,7.450660796211539,3.044522437723423,0,0,1.0713002821891884
10.21.232.55,10.21.232.55,10.24.0.193,59375.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-59322.0,4.890349128221754,0.6931471805599453,0,0,0.920977021399632
10.21.232.55,10.24.0.193,10.21.232.55,53.0,42923.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,42870.0,5.796057750765372,1.0986122886681096,0,0,0.996242024155366
10.21.232.55,10.21.232.55,10.24.0.193,55955.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-55902.0,4.890349128221754,0.6931471805599453,0,0,1.049146388035795
10.21.232.55,10.21.232.55,10.24.0.193,53793.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-53740.0,4.890349128221754,0.6931471805599453,0,0,1.0808120746676675
10.21.232.55,10.24.0.193,10.21.232.55,53.0,59621.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,59568.0,5.796057750765372,1.0986122886681096,0,0,0.9789270724625169
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2580,0,30,0,3,2580,30,83.2258064516129,0.9996125532739248,0.967741935483871,2.0,11,33,0.0,7.855932199718614,3.4339872044851463,0,0,1.0227612046648178
10.21.232.55,10.21.227.136,10.21.239.255,51103.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,7,33,-28881.0,4.262679877041316,0.6931471805599453,0,0,1.3093712342875345
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3440,0,40,0,3,3440,40,83.90243902439025,0.999709386806161,0.975609756097561,2.0,11,33,0.0,8.14351740579748,3.713572066704308,0,0,1.0097102675277065
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4300,0,50,0,3,4300,50,84.31372549019608,0.9997674959311788,0.9803921568627452,2.0,11,33,0.0,8.366602832783736,3.9318256327243257,0,0,0.9839727317611722
10.21.232.55,10.21.232.55,10.24.0.193,47561.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-47508.0,4.890349128221754,0.6931471805599453,0,0,1.0030836591895598
10.21.232.55,10.24.0.193,10.21.232.55,53.0,54910.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,54857.0,5.796057750765372,1.0986122886681096,0,0,1.0017493872893755
10.21.232.55,10.21.232.55,10.24.0.193,33811.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-33758.0,4.890349128221754,0.6931471805599453,0,0,0.9876088348401982
10.21.232.55,10.24.0.193,10.21.232.55,53.0,33811.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,33758.0,5.796057750765372,1.0986122886681096,0,0,0.9886505661511817
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,688,0,8,0,3,688,8,76.44444444444444,0.9985486211901308,0.8888888888888888,2.0,11,33,0.0,6.535241271013659,2.19722457733622,0,0,0.9495902976483137
10.21.232.55,10.21.232.55,10.24.0.193,53552.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-53499.0,4.890349128221754,0.6931471805599453,0,0,1.0585609132864726
10.21.232.55,10.24.0.193,10.21.232.55,53.0,53552.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,53499.0,5.796057750765372,1.0986122886681096,0,0,1.0439917557255
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1548,0,18,0,3,1548,18,81.47368421052632,0.999354422207876,0.9473684210526316,2.0,11,33,0.0,7.345364840416867,2.9444389791664403,0,0,0.9709896979125199
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2408,0,28,0,3,2408,28,83.03448275862068,0.9995848899958488,0.9655172413793104,2.0,11,33,0.0,7.786967002614872,3.367295829986474,0,0,0.9335530215012942
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3268,0,38,0,3,3268,38,83.7948717948718,0.9996940960538392,0.9743589743589745,2.0,11,33,0.0,8.092239406724211,3.6635616461296463,0,0,0.9731173139044996
10.21.232.55,10.21.232.55,10.24.0.193,58486.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-58433.0,4.890349128221754,0.6931471805599453,0,0,1.04712381347507
10.21.232.55,10.24.0.193,10.21.232.55,53.0,58486.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,58433.0,5.796057750765372,1.0986122886681096,0,0,1.083692839326392
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4128,0,48,0,3,4128,48,84.24489795918367,0.9997578106078954,0.979591836734694,2.0,11,33,0.0,8.32579052588609,3.8918202981106265,0,0,1.0002431576864
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,860,0,10,0,3,860,10,78.18181818181819,0.9988385598141696,0.9090909090909092,2.0,11,33,0.0,6.7580945044277305,2.3978952727983707,0,0,1.043197276348653
10.21.232.55,10.21.232.55,10.24.0.193,51929.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-51876.0,4.890349128221754,0.6931471805599453,0,0,0.9750044277988525
10.21.232.55,10.24.0.193,10.21.232.55,53.0,51929.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,51876.0,5.796057750765372,1.0986122886681096,0,0,0.9826394279712751
10.21.232.55,10.21.236.69,10.21.239.255,59483.0,59870.0,UDP,218,0,1,0,3,218,1,109.0,0.9954337899543378,0.5,2.0,23,33,387.0,5.389071729816501,0.6931471805599453,0,0,0.9611586044456253
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1720,0,20,0,3,1720,20,81.9047619047619,0.999418942475305,0.9523809523809524,2.0,11,33,0.0,7.450660796211539,3.044522437723423,0,0,1.0713002821891884
10.21.232.55,10.21.232.55,10.24.0.193,46222.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-46169.0,4.890349128221754,0.6931471805599453,0,0,0.998234104079514
10.21.232.55,10.24.0.193,10.21.232.55,53.0,46222.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,46169.0,5.796057750765372,1.0986122886681096,0,0,1.0498844353998782
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2580,0,30,0,3,2580,30,83.2258064516129,0.9996125532739248,0.967741935483871,2.0,11,33,0.0,7.855932199718614,3.4339872044851463,0,0,1.0227612046648178
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3440,0,40,0,3,3440,40,83.90243902439025,0.999709386806161,0.975609756097561,2.0,11,33,0.0,8.14351740579748,3.713572066704308,0,0,1.0097102675277065
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4300,0,50,0,3,4300,50,84.31372549019608,0.9997674959311788,0.9803921568627452,2.0,11,33,0.0,8.366602832783736,3.9318256327243257,0,0,0.9839727317611722
10.21.232.55,10.21.232.55,10.24.0.193,60021.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-59968.0,4.890349128221754,0.6931471805599453,0,0,1.0277159311473547
10.21.232.55,10.24.0.193,10.21.232.55,53.0,60021.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,59968.0,5.796057750765372,1.0986122886681096,0,0,1.013672982191086
10.21.232.55,10.21.232.55,10.24.0.193,60790.0,53.0,UDP,83,0,1,0,3,83,1,41.5,0.988095238095238,0.5,2.0,17,35,-60737.0,4.430816798843313,0.6931471805599453,0,0,8.170427796001865
10.21.232.55,10.24.0.193,10.21.232.55,53.0,55982.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,55929.0,5.796057750765372,1.0986122886681096,0,0,1.0585938655243974
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,602,0,7,0,3,602,7,75.25,0.9983416252072967,0.875,2.0,11,33,0.0,6.401917196727186,2.079441541679836,0,0,1.0423495146742807
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1462,0,17,0,3,1462,17,81.22222222222223,0.9993164730006836,0.9444444444444444,2.0,11,33,0.0,7.288244401020124,2.8903717578961645,0,0,0.9570537532765562
10.21.232.55,10.21.232.55,10.24.0.193,56790.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-56737.0,4.890349128221754,0.6931471805599453,0,0,0.9742277216187251
10.21.232.55,10.24.0.193,10.21.232.55,53.0,56790.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,56737.0,5.796057750765372,1.0986122886681096,0,0,0.9651762300469862
10.21.232.55,10.21.232.55,10.24.0.193,56507.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-56454.0,4.890349128221754,0.6931471805599453,0,0,0.9807296902746214
10.21.232.55,10.24.0.193,10.21.232.55,53.0,56507.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,56454.0,5.796057750765372,1.0986122886681096,0,0,0.9910288548969609
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2322,0,27,0,3,2322,27,82.92857142857143,0.9995695221696084,0.9642857142857144,2.0,11,33,0.0,7.750614732770409,3.332204510175204,0,0,1.0259202939295886
10.21.232.55,10.21.232.55,10.24.0.193,37056.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-37003.0,4.890349128221754,0.6931471805599453,0,0,1.0335254407959158
10.21.232.55,10.24.0.193,10.21.232.55,53.0,37056.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,37003.0,5.796057750765372,1.0986122886681096,0,0,1.0624785687680252
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3182,0,37,0,3,3182,37,83.73684210526316,0.9996858309770656,0.9736842105263158,2.0,11,33,0.0,8.065579427282092,3.6375861597263857,0,0,0.9455135412948025
10.21.232.55,10.21.232.55,10.24.0.193,42232.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-42179.0,4.890349128221754,0.6931471805599453,0,0,1.0426488028586338
10.21.232.55,10.24.0.193,10.21.232.55,53.0,42232.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,42179.0,5.796057750765372,1.0986122886681096,0,0,1.0537271654320812
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4042,0,47,0,3,4042,47,84.20833333333333,0.999752658916646,0.9791666666666666,2.0,11,33,0.0,8.304742269640771,3.87120101090789,0,0,1.0045523315760554
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,4902,0,57,0,3,4902,57,84.51724137931035,0.9997960432388334,0.9827586206896552,2.0,11,33,0.0,8.497602541651233,4.060443010546419,0,0,0.9543157451042505
10.21.232.55,10.21.233.187,10.21.239.255,58184.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,19,33,-35962.0,4.262679877041316,0.6931471805599453,0,0,1.0185642260904744
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,516,0,6,0,3,516,6,73.71428571428571,0.9980657640232108,0.8571428571428571,2.0,11,33,0.0,6.248042874508429,1.9459101490553128,0,0,1.3168904422206318
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1376,0,16,0,3,1376,16,80.94117647058823,0.9992737835875092,0.9411764705882352,2.0,11,33,0.0,7.227662498728655,2.833213344056216,0,0,1.2006743732632768
10.21.232.55,10.21.236.69,10.21.239.255,59389.0,59870.0,UDP,227,0,1,0,3,227,1,113.5,0.9956140350877192,0.5,2.0,23,33,481.0,5.429345628954441,0.6931471805599453,0,0,1.0065508065922366
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2236,0,26,0,3,2236,26,82.81481481481481,0.9995529727313366,0.9629629629629628,2.0,11,33,0.0,7.71289096149013,3.295836866004329,0,0,1.3044050797421032
10.21.232.55,10.21.232.55,10.24.0.193,32946.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-32893.0,4.890349128221754,0.6931471805599453,0,0,1.4238042139163436
10.21.232.55,10.24.0.193,10.21.232.55,53.0,32984.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,32931.0,5.796057750765372,1.0986122886681096,0,0,1.3576213273450648
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3096,0,36,0,3,3096,36,83.67567567567568,0.9996771068776236,0.972972972972973,2.0,11,33,0.0,8.038189179973203,3.610917912644224,0,0,1.2124919897261623
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3956,0,46,0,3,3956,46,84.17021276595744,0.9997472832954258,0.9787234042553192,2.0,11,33,0.0,8.283241441385425,3.8501476017100575,0,0,1.0075935483532106
10.21.232.55,10.24.0.193,10.21.232.55,53.0,48228.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,48175.0,5.796057750765372,1.0986122886681096,0,0,1.006471380749673
10.21.232.55,10.21.232.55,10.24.0.193,48228.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-48175.0,4.890349128221754,0.6931471805599453,0,0,1.0320089851175331
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,516,0,6,0,3,516,6,73.71428571428571,0.9980657640232108,0.8571428571428571,2.0,11,33,0.0,6.248042874508429,1.9459101490553128,0,0,1.3168904422206318
10.21.232.55,10.21.232.55,10.24.0.193,53327.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-53274.0,4.890349128221754,0.6931471805599453,0,0,1.1073452690107086
10.21.232.55,10.24.0.193,10.21.232.55,53.0,53327.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,53274.0,5.796057750765372,1.0986122886681096,0,0,1.0846067102290242
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1376,0,16,0,3,1376,16,80.94117647058823,0.9992737835875092,0.9411764705882352,2.0,11,33,0.0,7.227662498728655,2.833213344056216,0,0,1.2006743732632768
10.21.232.55,10.21.232.55,10.24.0.193,57789.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-57736.0,4.890349128221754,0.6931471805599453,0,0,1.036474423733267
10.21.232.55,10.24.0.193,10.21.232.55,53.0,57789.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,57736.0,5.796057750765372,1.0986122886681096,0,0,1.0440435559340084
10.21.232.55,10.24.0.193,10.21.232.55,53.0,52314.0,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2.0,26,22,52261.0,5.796057750765372,1.0986122886681096,0,0,0.9880866992874067
10.21.232.55,10.21.232.55,10.24.0.193,52314.0,53.0,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2.0,17,35,-52261.0,4.890349128221754,0.6931471805599453,0,0,0.9512534033091994
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2236,0,26,0,3,2236,26,82.81481481481481,0.9995529727313366,0.9629629629629628,2.0,11,33,0.0,7.71289096149013,3.295836866004329,0,0,1.3044050797421032
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3096,0,36,0,3,3096,36,83.67567567567568,0.9996771068776236,0.972972972972973,2.0,11,33,0.0,8.038189179973203,3.610917912644224,0,0,1.2124919897261623
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,86,0,1,0,3,86,1,43.0,0.9885057471264368,0.5,2.0,11,33,0.0,4.465908118654584,0.6931471805599453,0,1,3883405334.0272436
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,946,0,11,0,3,946,11,78.83333333333333,0.9989440337909188,0.9166666666666666,2.0,11,33,0.0,6.853299093186078,2.4849066497880004,0,0,1.0909007288076507
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1806,0,21,0,3,1806,21,82.0909090909091,0.9994465965688988,0.9545454545454546,2.0,11,33,0.0,7.499423290592229,3.091042453358316,0,0,1.005461487656889
10.21.232.55,10.21.232.16,10.21.239.255,62976.0,22222.0,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2.0,10,33,-40754.0,4.262679877041316,0.6931471805599453,0,0,1.6550194744673181
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2666,0,31,0,3,2666,31,83.3125,0.9996250468691412,0.96875,2.0,11,33,0.0,7.888709524182015,3.4657359027997265,0,0,1.0347230568608816
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,3526,0,41,0,3,3526,41,83.95238095238095,0.999716472923164,0.9761904761904762,2.0,11,33,0.0,8.168202930236053,3.737669618283368,0,0,1.020474756106473
10.21.232.55,10.21.236.69,10.21.239.255,65493.0,59870.0,UDP,200,0,1,0,3,200,1,100.0,0.9950248756218906,0.5,2.0,23,33,-5623.0,5.303304908059076,0.6931471805599453,0,0,1.027837450703003
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,258,0,3,0,3,258,3,64.5,0.996138996138996,0.75,2.0,11,33,0.0,5.556828061699537,1.3862943611198906,0,0,1.065045831014865
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1118,0,13,0,3,1118,13,79.85714285714286,0.9991063449508488,0.9285714285714286,2.0,11,33,0.0,7.020190708311925,2.639057329615259,0,0,1.0172520747426053
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1978,0,23,0,3,1978,23,82.41666666666667,0.9994946942900454,0.9583333333333334,2.0,11,33,0.0,7.590346945602565,3.1780538303479458,0,0,1.0016570684994748
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,2838,0,33,0,3,2838,33,83.47058823529412,0.9996477632969356,0.9705882352941176,2.0,11,33,0.0,7.951207156472972,3.5263605246161616,0,0,1.003114078226789
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,172,0,2,0,3,172,2,57.333333333333336,0.9942196531791908,0.6666666666666666,2.0,11,33,0.0,5.153291594497779,1.0986122886681096,0,0,1.2986329655952926
10.21.232.55,10.21.232.162,10.21.239.255,57621.0,57621.0,UDP,1032,0,12,0,3,1032,12,79.38461538461539,0.999031945788964,0.9230769230769232,2.0,11,33,0.0,6.940222469119639,2.5649493574615367,0,0,0.9599298633978111
10.21.232.55,10.22.36.77,10.21.225.71,62316.0,8000.0,TCP,390,0,5,0,3,390,5,65.0,0.9974424552429668,0.8333333333333334,1.0,25,3,-54316.0,5.968707559985366,1.791759469228055,0,0,0.9593852357298497
